timestamp,token1_midpoint,token1_best_buy,token1_best_sell,token1_spread,token2_midpoint,token2_best_buy,token2_best_sell,token2_spread,token1_orderbook,token2_orderbook
2025-03-15T22:36:15.290942,0.835,0.83,0.84,0.01,0.165,0.16,0.17,0.01,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078172992', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='8286'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='100'), OrderSummary(price='0.74', size='100'), OrderSummary(price='0.75', size='620'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='10760'), OrderSummary(price='0.78', size='17103'), OrderSummary(price='0.79', size='1500'), OrderSummary(price='0.8', size='7748.03'), OrderSummary(price='0.81', size='600'), OrderSummary(price='0.82', size='14072.87'), OrderSummary(price='0.83', size='4876.47')], asks=[OrderSummary(price='0.99', size='145466'), OrderSummary(price='0.98', size='1146.1'), OrderSummary(price='0.97', size='925.08'), OrderSummary(price='0.96', size='225'), OrderSummary(price='0.95', size='2633.85'), OrderSummary(price='0.94', size='150'), OrderSummary(price='0.93', size='700'), OrderSummary(price='0.92', size='39649'), OrderSummary(price='0.91', size='700'), OrderSummary(price='0.9', size='5960'), OrderSummary(price='0.89', size='9900'), OrderSummary(price='0.88', size='4450'), OrderSummary(price='0.87', size='2019.82'), OrderSummary(price='0.86', size='149.06'), OrderSummary(price='0.85', size='1500'), OrderSummary(price='0.84', size='400')], hash='6c8a3612088d527d5bc589e1a2205bcfffaabb22')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078172992', bids=[OrderSummary(price='0.01', size='145466'), OrderSummary(price='0.02', size='1146.1'), OrderSummary(price='0.03', size='925.08'), OrderSummary(price='0.04', size='225'), OrderSummary(price='0.05', size='2633.85'), OrderSummary(price='0.06', size='150'), OrderSummary(price='0.07', size='700'), OrderSummary(price='0.08', size='39649'), OrderSummary(price='0.09', size='700'), OrderSummary(price='0.1', size='5960'), OrderSummary(price='0.11', size='9900'), OrderSummary(price='0.12', size='4450'), OrderSummary(price='0.13', size='2019.82'), OrderSummary(price='0.14', size='149.06'), OrderSummary(price='0.15', size='1500'), OrderSummary(price='0.16', size='400')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='8286'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='100'), OrderSummary(price='0.26', size='100'), OrderSummary(price='0.25', size='620'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='10760'), OrderSummary(price='0.22', size='17103'), OrderSummary(price='0.21', size='1500'), OrderSummary(price='0.2', size='7748.03'), OrderSummary(price='0.19', size='600'), OrderSummary(price='0.18', size='14072.87'), OrderSummary(price='0.17', size='4876.47')], hash='e8b283ebab29ca0c20daf77affccf5b8663b4d4f')"
2025-03-15T22:37:15.554208,0.835,0.83,0.84,0.01,0.165,0.16,0.17,0.01,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078233355', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='8286'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='100'), OrderSummary(price='0.74', size='100'), OrderSummary(price='0.75', size='620'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='10760'), OrderSummary(price='0.78', size='17103'), OrderSummary(price='0.79', size='8400'), OrderSummary(price='0.8', size='848.03'), OrderSummary(price='0.81', size='610'), OrderSummary(price='0.82', size='13888.48'), OrderSummary(price='0.83', size='2181.92')], asks=[OrderSummary(price='0.99', size='145466'), OrderSummary(price='0.98', size='1146.1'), OrderSummary(price='0.97', size='919.27'), OrderSummary(price='0.96', size='225'), OrderSummary(price='0.95', size='2633.85'), OrderSummary(price='0.94', size='750'), OrderSummary(price='0.93', size='700'), OrderSummary(price='0.92', size='39649'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='250'), OrderSummary(price='0.89', size='3000'), OrderSummary(price='0.88', size='10560'), OrderSummary(price='0.87', size='2009.82'), OrderSummary(price='0.86', size='149.06'), OrderSummary(price='0.85', size='1500'), OrderSummary(price='0.84', size='150')], hash='4a497081e9bc5e857cfe07a75b2108392e9e6737')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078233355', bids=[OrderSummary(price='0.01', size='145466'), OrderSummary(price='0.02', size='1146.1'), OrderSummary(price='0.03', size='919.27'), OrderSummary(price='0.04', size='225'), OrderSummary(price='0.05', size='2633.85'), OrderSummary(price='0.06', size='750'), OrderSummary(price='0.07', size='700'), OrderSummary(price='0.08', size='39649'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='250'), OrderSummary(price='0.11', size='3000'), OrderSummary(price='0.12', size='10560'), OrderSummary(price='0.13', size='2009.82'), OrderSummary(price='0.14', size='149.06'), OrderSummary(price='0.15', size='1500'), OrderSummary(price='0.16', size='150')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='8286'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='100'), OrderSummary(price='0.26', size='100'), OrderSummary(price='0.25', size='620'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='10760'), OrderSummary(price='0.22', size='17103'), OrderSummary(price='0.21', size='8400'), OrderSummary(price='0.2', size='848.03'), OrderSummary(price='0.19', size='610'), OrderSummary(price='0.18', size='13888.48'), OrderSummary(price='0.17', size='2181.92')], hash='47b298e39515e699a9b5cc9baf8d26f76cf24976')"
2025-03-15T22:38:15.867979,0.845,0.84,0.85,0.01,0.155,0.15,0.16,0.01,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078297206', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='100'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='100'), OrderSummary(price='0.74', size='8855'), OrderSummary(price='0.75', size='620'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='10160'), OrderSummary(price='0.78', size='100'), OrderSummary(price='0.79', size='750'), OrderSummary(price='0.8', size='1148.03'), OrderSummary(price='0.81', size='20681.9'), OrderSummary(price='0.82', size='790'), OrderSummary(price='0.83', size='2000'), OrderSummary(price='0.84', size='19034.14')], asks=[OrderSummary(price='0.99', size='5998'), OrderSummary(price='0.98', size='1146.1'), OrderSummary(price='0.97', size='1519.27'), OrderSummary(price='0.96', size='825'), OrderSummary(price='0.95', size='63374.85'), OrderSummary(price='0.94', size='150'), OrderSummary(price='0.93', size='7150'), OrderSummary(price='0.92', size='300'), OrderSummary(price='0.91', size='260'), OrderSummary(price='0.9', size='5810'), OrderSummary(price='0.89', size='300'), OrderSummary(price='0.87', size='2009.82'), OrderSummary(price='0.86', size='149.06'), OrderSummary(price='0.85', size='463.36')], hash='8bf50988bf4b81cd3fd4ea9e64bcc11e4a084e96')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078297206', bids=[OrderSummary(price='0.01', size='5998'), OrderSummary(price='0.02', size='1146.1'), OrderSummary(price='0.03', size='1519.27'), OrderSummary(price='0.04', size='825'), OrderSummary(price='0.05', size='63374.85'), OrderSummary(price='0.06', size='150'), OrderSummary(price='0.07', size='7150'), OrderSummary(price='0.08', size='300'), OrderSummary(price='0.09', size='260'), OrderSummary(price='0.1', size='5810'), OrderSummary(price='0.11', size='300'), OrderSummary(price='0.13', size='2009.82'), OrderSummary(price='0.14', size='149.06'), OrderSummary(price='0.15', size='463.36')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='100'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='100'), OrderSummary(price='0.26', size='8855'), OrderSummary(price='0.25', size='620'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='10160'), OrderSummary(price='0.22', size='100'), OrderSummary(price='0.21', size='750'), OrderSummary(price='0.2', size='1148.03'), OrderSummary(price='0.19', size='20681.9'), OrderSummary(price='0.18', size='790'), OrderSummary(price='0.17', size='2000'), OrderSummary(price='0.16', size='19034.14')], hash='308011f0427627b26fccc253766f06d70fb9078c')"
2025-03-15T22:39:16.152753,0.86,0.85,0.87,0.02,0.14,0.13,0.15,0.02,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078355426', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='100'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='8597'), OrderSummary(price='0.74', size='100'), OrderSummary(price='0.75', size='620'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='10160'), OrderSummary(price='0.78', size='100'), OrderSummary(price='0.79', size='1350'), OrderSummary(price='0.8', size='18561.03'), OrderSummary(price='0.81', size='2210.9'), OrderSummary(price='0.82', size='190'), OrderSummary(price='0.83', size='14580.94'), OrderSummary(price='0.84', size='7060'), OrderSummary(price='0.85', size='88')], asks=[OrderSummary(price='0.99', size='5998'), OrderSummary(price='0.98', size='1146.1'), OrderSummary(price='0.97', size='919.27'), OrderSummary(price='0.96', size='825'), OrderSummary(price='0.95', size='3233.85'), OrderSummary(price='0.94', size='49983'), OrderSummary(price='0.93', size='250'), OrderSummary(price='0.92', size='300'), OrderSummary(price='0.91', size='7150'), OrderSummary(price='0.9', size='10'), OrderSummary(price='0.89', size='6027.27'), OrderSummary(price='0.87', size='1958.14')], hash='94b8770812b3384e5a24f47df5063c8cc23eb980')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078355426', bids=[OrderSummary(price='0.01', size='5998'), OrderSummary(price='0.02', size='1146.1'), OrderSummary(price='0.03', size='919.27'), OrderSummary(price='0.04', size='825'), OrderSummary(price='0.05', size='3233.85'), OrderSummary(price='0.06', size='49983'), OrderSummary(price='0.07', size='250'), OrderSummary(price='0.08', size='300'), OrderSummary(price='0.09', size='7150'), OrderSummary(price='0.1', size='10'), OrderSummary(price='0.11', size='6027.27'), OrderSummary(price='0.13', size='1958.14')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='100'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='8597'), OrderSummary(price='0.26', size='100'), OrderSummary(price='0.25', size='620'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='10160'), OrderSummary(price='0.22', size='100'), OrderSummary(price='0.21', size='1350'), OrderSummary(price='0.2', size='18561.03'), OrderSummary(price='0.19', size='2210.9'), OrderSummary(price='0.18', size='190'), OrderSummary(price='0.17', size='14580.94'), OrderSummary(price='0.16', size='7060'), OrderSummary(price='0.15', size='88')], hash='5866f5c999873fefc22a1b908a5794aef83e866c')"
timestamp,token1_midpoint,token1_best_buy,token1_best_sell,token1_spread,token2_midpoint,token2_best_buy,token2_best_sell,token2_spread,token1_orderbook,token2_orderbook
2025-03-15T22:42:27.295782,0.895,0.88,0.91,0.03,0.105,0.09,0.12,0.03,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078549865', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.12', size='50'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.52', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='100'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='100'), OrderSummary(price='0.74', size='100'), OrderSummary(price='0.75', size='500'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='19555'), OrderSummary(price='0.78', size='100'), OrderSummary(price='0.79', size='750'), OrderSummary(price='0.8', size='492.95'), OrderSummary(price='0.81', size='1610.9'), OrderSummary(price='0.82', size='50'), OrderSummary(price='0.83', size='2650.83'), OrderSummary(price='0.84', size='21254'), OrderSummary(price='0.85', size='12670.93'), OrderSummary(price='0.86', size='200'), OrderSummary(price='0.87', size='7350'), OrderSummary(price='0.88', size='35')], asks=[OrderSummary(price='0.99', size='6598'), OrderSummary(price='0.98', size='125963.1'), OrderSummary(price='0.97', size='919.27'), OrderSummary(price='0.96', size='225'), OrderSummary(price='0.95', size='2783.85'), OrderSummary(price='0.94', size='7060'), OrderSummary(price='0.93', size='250'), OrderSummary(price='0.92', size='2200'), OrderSummary(price='0.91', size='5611.11')], hash='2cee43a6873e83396e04262472076a69d7bc567f')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078549865', bids=[OrderSummary(price='0.01', size='6598'), OrderSummary(price='0.02', size='125963.1'), OrderSummary(price='0.03', size='919.27'), OrderSummary(price='0.04', size='225'), OrderSummary(price='0.05', size='2783.85'), OrderSummary(price='0.06', size='7060'), OrderSummary(price='0.07', size='250'), OrderSummary(price='0.08', size='2200'), OrderSummary(price='0.09', size='5611.11')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.88', size='50'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.48', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='100'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='100'), OrderSummary(price='0.26', size='100'), OrderSummary(price='0.25', size='500'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='19555'), OrderSummary(price='0.22', size='100'), OrderSummary(price='0.21', size='750'), OrderSummary(price='0.2', size='492.95'), OrderSummary(price='0.19', size='1610.9'), OrderSummary(price='0.18', size='50'), OrderSummary(price='0.17', size='2650.83'), OrderSummary(price='0.16', size='21254'), OrderSummary(price='0.15', size='12670.93'), OrderSummary(price='0.14', size='200'), OrderSummary(price='0.13', size='7350'), OrderSummary(price='0.12', size='35')], hash='4b6e8df743c539df96a3dbd8e2ef10f79f0290e2')"
2025-03-15T22:43:28.606693,0.915,0.91,0.92,0.01,0.085,0.08,0.09,0.01,"OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='62697312879578878537492465609249634498018844363287127652537828808816942160117', timestamp='1742078610205', bids=[OrderSummary(price='0.01', size='4819'), OrderSummary(price='0.02', size='946'), OrderSummary(price='0.03', size='803'), OrderSummary(price='0.04', size='227'), OrderSummary(price='0.05', size='220'), OrderSummary(price='0.06', size='100'), OrderSummary(price='0.07', size='100'), OrderSummary(price='0.08', size='100'), OrderSummary(price='0.09', size='100'), OrderSummary(price='0.1', size='100'), OrderSummary(price='0.11', size='100'), OrderSummary(price='0.12', size='50'), OrderSummary(price='0.48', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.51', size='100'), OrderSummary(price='0.52', size='100'), OrderSummary(price='0.6', size='450'), OrderSummary(price='0.65', size='100'), OrderSummary(price='0.68', size='100'), OrderSummary(price='0.69', size='100'), OrderSummary(price='0.7', size='1403.97'), OrderSummary(price='0.71', size='100'), OrderSummary(price='0.72', size='100'), OrderSummary(price='0.73', size='100'), OrderSummary(price='0.74', size='100'), OrderSummary(price='0.75', size='500'), OrderSummary(price='0.76', size='100'), OrderSummary(price='0.77', size='10160'), OrderSummary(price='0.78', size='100'), OrderSummary(price='0.79', size='750'), OrderSummary(price='0.8', size='492.95'), OrderSummary(price='0.81', size='1610.9'), OrderSummary(price='0.82', size='50'), OrderSummary(price='0.83', size='2000'), OrderSummary(price='0.85', size='98'), OrderSummary(price='0.86', size='50'), OrderSummary(price='0.87', size='12211.37'), OrderSummary(price='0.88', size='2450'), OrderSummary(price='0.89', size='6058.63'), OrderSummary(price='0.9', size='527.4'), OrderSummary(price='0.91', size='100')], asks=[OrderSummary(price='0.99', size='5998'), OrderSummary(price='0.98', size='1146.1'), OrderSummary(price='0.97', size='1069.27'), OrderSummary(price='0.96', size='7125'), OrderSummary(price='0.95', size='8683.85'), OrderSummary(price='0.94', size='150'), OrderSummary(price='0.93', size='500'), OrderSummary(price='0.92', size='48.91')], hash='323e49ce4c42e0a0b0be14fb4429733e5a482129')","OrderBookSummary(market='0xcb3906fe1cc346a08d4817a9e5abbd594d50101d2d70edf92dceeeed509a328d', asset_id='58869207313910862764544355046372409163802584381615059274538220105674199390869', timestamp='1742078610205', bids=[OrderSummary(price='0.01', size='5998'), OrderSummary(price='0.02', size='1146.1'), OrderSummary(price='0.03', size='1069.27'), OrderSummary(price='0.04', size='7125'), OrderSummary(price='0.05', size='8683.85'), OrderSummary(price='0.06', size='150'), OrderSummary(price='0.07', size='500'), OrderSummary(price='0.08', size='48.91')], asks=[OrderSummary(price='0.99', size='4819'), OrderSummary(price='0.98', size='946'), OrderSummary(price='0.97', size='803'), OrderSummary(price='0.96', size='227'), OrderSummary(price='0.95', size='220'), OrderSummary(price='0.94', size='100'), OrderSummary(price='0.93', size='100'), OrderSummary(price='0.92', size='100'), OrderSummary(price='0.91', size='100'), OrderSummary(price='0.9', size='100'), OrderSummary(price='0.89', size='100'), OrderSummary(price='0.88', size='50'), OrderSummary(price='0.52', size='23.57'), OrderSummary(price='0.5', size='4596.16'), OrderSummary(price='0.49', size='100'), OrderSummary(price='0.48', size='100'), OrderSummary(price='0.4', size='450'), OrderSummary(price='0.35', size='100'), OrderSummary(price='0.32', size='100'), OrderSummary(price='0.31', size='100'), OrderSummary(price='0.3', size='1403.97'), OrderSummary(price='0.29', size='100'), OrderSummary(price='0.28', size='100'), OrderSummary(price='0.27', size='100'), OrderSummary(price='0.26', size='100'), OrderSummary(price='0.25', size='500'), OrderSummary(price='0.24', size='100'), OrderSummary(price='0.23', size='10160'), OrderSummary(price='0.22', size='100'), OrderSummary(price='0.21', size='750'), OrderSummary(price='0.2', size='492.95'), OrderSummary(price='0.19', size='1610.9'), OrderSummary(price='0.18', size='50'), OrderSummary(price='0.17', size='2000'), OrderSummary(price='0.15', size='98'), OrderSummary(price='0.14', size='50'), OrderSummary(price='0.13', size='12211.37'), OrderSummary(price='0.12', size='2450'), OrderSummary(price='0.11', size='6058.63'), OrderSummary(price='0.1', size='527.4'), OrderSummary(price='0.09', size='100')], hash='00fa19c36e9ea6a7076c9f5dc69041956e295775')"
